JobTitle,JobPostingURL,Locations,CompanyName,CompanyTagline,CompanyFounded,EmployeeCount,AboutCompany,Skills,Job ID
Java Developer,https://www.instahyre.com/job-330020-java-developer-at-helical-it-solutions-work-from-home/,Work From Home,Helical IT solutions,"One stop destination to all your BI, DW, Big Data needs",2012.0,10,"Helical IT Solutions s a software company specializing in Data Warehousing, Business Intelligence and Big Data Analytics Services.","Java, JEE, Spring, Algorithms, Data Structures",330020
Senior Platform Engineer,https://www.instahyre.com/job-320968-senior-platform-engineer-at-element5-chennai/,Chennai,Element5,The future of work in post-acute care,2019.0,50,"Element5 is IT solutions and services providing organization offering end-to-end workflow automation as a SaaS product catering to healthcare, senior living, hospice agencies, and other business verticals. ","Java, Microservices, AWS, Data Structures, Algorithms",320968
Backend Developer (SA24),https://www.instahyre.com/job-330001-backend-developer-sa24-at-inference-labs-bangalore/,Bangalore,Inference Labs,Intelligence delivered,2018.0,10,"Inference Labs is an advanced analytics company and a trusted partner offering services for sales, marketing, computer vision, embedded analytics, and converse AI to Fortune 500 companies and unicorns globally. ","Node.js, MongoDB, MySQL, Data Structures, Algorithms",330001
Full Stack Developer,https://www.instahyre.com/job-328304-full-stack-developer-at-accacia-bangalore/,Bangalore,Accacia,AI-enabled platform for real estate and infrastructure companies,2022.0,10,Accacia is an AI-enabled platform for real estate and infrastructure sectors that allows companies to track emissions at the asset and portfolio levels and environment-related climate risks for their portfolios. ,"NestJS, Node.js, Next.js",328304
Senior Software Engineer,https://www.instahyre.com/job-294501-senior-software-engineer-at-intuit-bangalore/,Bangalore,Intuit,Build solutions to challenging financial problems and Power Prosperity,1983.0,1000,"Intuit is an MNC that develops financial and tax preparation software. It makes the personal finance programs Quicken and TurboTax, and the small business accounting program QuickBooks. ","J2EE, Java, Spring",294501
Content Writer & Digital Marketing Specialist,https://www.instahyre.com/job-329829-content-writer-digital-marketing-specialist-at-optiq-bangalore/,Bangalore,OptIQ.AI,Cloud automation platform for developers,2021.0,1,"OptIQ is an AI and cloud specialized, software development organization that helps developers manage operations and security while creating a secure and compliant infrastructure stack for enterprises. ","Digital Marketing, Technical Writing, Content Writing, SEO, Content Marketing",329829
Backend Engineer,https://www.instahyre.com/job-322339-backend-engineer-at-almabase-bangalore/,Bangalore,Almabase,Democratizing quality education,2013.0,10,"Almabase is an IT & Services company that provides services related to a SaaS platform, specializing in alumni networking platform, alumni relations management platform, etc.","Python, Django",322339
Data Scientist,https://www.instahyre.com/job-329720-data-scientist-at-phonepe-bangalore/,Bangalore,PhonePe,BHIM UPI based App to provide a cashless and a seamless payment experience,2015.0,1000,"PhonePe is a BHIM UPI enabled mobile payments app company which has build a platform for easy, safe and universal transfer of cash. Recently, PhonePe has developed a Point-Of-Sale system for stores in India. ","Computer Vision, Java, Machine Learning, Python, R, PyTorch, TensorFlow",329720
SDE II Backend,https://www.instahyre.com/job-328166-sde-ii-backend-at-nykaa-bangalore/,Bangalore,Nykaa,India’s Favorite Online Destination for Beauty & Wellness products,2012.0,200,"Nykaa is an eCommerce store focused on beauty and wellness products for both men and women, along with product reviews, tips and tricks regarding beauty products. Also operates offline stores. Has raised over $25 million in funding till date.","Java, Spring, Spring Boot, Data Structures, Algorithms",328166
Engineering Manager II,https://www.instahyre.com/job-329016-engineering-manager-ii-at-nykaa-gurgaon/,Gurgaon,Nykaa,India’s Favorite Online Destination for Beauty & Wellness products,2012.0,200,"Nykaa is an eCommerce store focused on beauty and wellness products for both men and women, along with product reviews, tips and tricks regarding beauty products. Also operates offline stores. Has raised over $25 million in funding till date.","Java, Spring, Spring Boot, Hibernate, Engineering Management",329016
HR Intern,https://www.instahyre.com/job-328628-hr-intern-internship-at-aspire-proptech-2-bangalore/,Bangalore,Aspire Proptech,Real Estate Driven By Technology,2017.0,10,"Aspire Proptech is a new-age end-to-end residential and commercial real estate consultancy and services provider. Uses modern day technology to provide its services. Team has significant experience in the real estate sector. 
","Employee Engagement, Performance Management, Recruitment, Talent Management",328628
Lead Software Engineer,https://www.instahyre.com/job-305661-lead-software-engineer-at-makemytrip-bangalore/,Bangalore,MakeMyTrip,Dil to roaming hai,2000.0,1000,"Founded in 2000, MakeMyTrip pioneered the online travel industry in India. Launched its U.S. IPO in 2010 as only the fourth Indian company to do so since 1999. Currently it is building lots of new products and has also acquired several startups recently to fuel growth.",Golang,305661
Senior Machine Learning Engineer (NLP),https://www.instahyre.com/job-325876-senior-machine-learning-engineer-nlp-at-observe-bangalore/,Bangalore,Observe.AI,Level-Up Your Agents with Contact Center AI,2017.0,50,"Observe. AI is an AI & NLP-enabled voice assistant platform for call centers. It empowers, assists call agents to perform their jobs better. Backed by Nexus Venture Partner, Y Combinator, and other investors. ","Machine Learning, NLP, Python, Keras, PyTorch, TensorFlow",325876
SDE - 3 (Frontend),https://www.instahyre.com/job-314932-sde-3-frontend-at-quince-bangalore/,Bangalore,Quince,"High Quality Essentials, Radically Lower Prices",2018.0,50,"Last Brand is a Retail startup that offers luxury essentials to customers at affordable prices. It has specialities in eCommerce, Apparel, Accessories, Home-goods, Luxury and Value. ","CSS, HTML, JavaScript, React.js, Vue.js",314932
ML Engineer,https://www.instahyre.com/job-328375-ml-engineer-at-aheadrace-mumbai/,Mumbai,AheadRace,The application problem holding your business is solved,2014.0,50,"AheadRace caters to solving business technology problems with expertise in Mobile App Development, Full-Stack Product Development, Product Engineering, Cloud Integrations, etc.","Machine Learning, LLMs, MLOps, PyTorch, TensorFlow",328375
Business Analyst,https://www.instahyre.com/job-330050-business-analyst-at-nova-benefits-bangalore/,Bangalore,Nova Benefits,Modern health benefits for teams,2020.0,10,"Nova Benefits is a health and wellness platform for companies and their employees it features a recommendation engine to select the best health benefits for employer, and a employee experience portal. ","Microsoft Excel, Power BI, Python, SQL",330050
Senior Application Security Engineer,https://www.instahyre.com/job-329989-senior-application-security-engineer-at-planet-work-from-home/,Work From Home,Planet,Unlocking the benefits of a more connected and digital world,1985.0,1000,"Planet is a revenue-generating payments service and technology company that provides integrated digital payment services for acquiring, and processing, digital wallets, VAT refund, and currency conversion. ","Penetration Testing, OSCP, SonarQube, Application Security, OWASP",329989
Senior ML Engineer,https://www.instahyre.com/job-320729-senior-ml-engineer-at-avaamo-bangalore/,Bangalore,Avaamo,Developing AI technology needed to make conversational computing a reality,2014.0,50,"Avaamo is a deep-learning software company that specializes in conversational interfaces to solve specific, high impact problems in the enterprise. It works in advanced NLU, Speech Design, Voice Based Assistant. ","Machine Learning, NLP, Transformers",320729
Java Developer,https://www.instahyre.com/job-329032-java-developer-at-bharatpe-gurgaon/,Gurgaon,BharatPe,"Keep Customers Happy, Attract More Business",2018.0,50,BharatPe is a Financial Services company that offers QR code-based payment app for offline retailers & businesses. It allows merchants to accept UPI payments for FREE' through the BharatPe QR.,"Java, SQL",329032
ML Scientist,https://www.instahyre.com/job-310910-ml-scientist-at-wayfair-bangalore/,Bangalore,Wayfair,Creating a feeling of home,2002.0,1000,"Wayfair is the online destination for the home and a pure-play online retailer that offers a wide range of home goods and furniture products for the bedroom, living room, kitchen and dining, bathroom, and more. ","Machine Learning, NLP, Python, NLTK, PyTorch, Scikit-learn, TensorFlow",310910
Senior Staff Engineer,https://www.instahyre.com/job-328861-senior-staff-engineer-at-coupang-bangalore/,Bangalore,Coupang,Building the future of commerce,2010.0,1000,"Coupang is an e-commerce company that offers a gamut of products like apparel, electronics, food products, furniture, supplements, and more. They operate globally along product commerce and development segments. ","Java, Architecture, Microservices",328861
SDET,https://www.instahyre.com/job-315695-sdet-at-d-e-bangalore-gurgaon-hyderabad/,"Bangalore,Gurgaon,Hyderabad",D. E. Shaw,A global investment and technology development firm,1988.0,1000,D. E. Shaw is an investment management firm that develops technology products based around algorithmic trading and mathematical models to exploit market anomalies. Founded by Stanford alumni. ,"Java, JavaScript, Python, SDET",315695
Golang Developer,https://www.instahyre.com/job-305358-golang-developer-at-allen-bangalore/,Bangalore,Allen,A premier coaching institute,1988.0,1000,"Allen is a coaching institute that offers classroom, distance learning, and online courses to students who are appearing for national-level entrance exams while operating across 35+ cities nationwide. ",Golang,305358
Software Engineer (Node.js),https://www.instahyre.com/job-243906-software-engineer-nodejs-at-axioned-mumbai/,Mumbai,Axioned,"Let us help you grow, responsibly",2006.0,50,"Axioned is an IT company that caters to services like digital marketing, animation, AI, project management, web design, and in-house team augmentation to the B2B digital services industry. ","Node.js, Express.js",243906
Lead Architect,https://www.instahyre.com/job-326157-lead-architect-at-prophecy-bangalore/,Bangalore,Prophecy,Cloud Native Data Engineering product on Spark & Kubernetes,2017.0,50,Prophecy.io is a cloud-native data engineering product built on technology for the Fortune 500 that helps enterprises modernize their data engineering with open runtimes and hybrid cloud deployments. ,"Algorithms, Data Structures, Java, Python, Scala",326157
Staff Engineer,https://www.instahyre.com/job-327608-staff-engineer-at-walmart-global-tech-india-bangalore/,Bangalore,Walmart Global Tech India,Powering retail technology,1962.0,1000,Walmart is the world's largest company by revenue - approx $480 billion according to the Fortune Global 500 list in 2016 Walmart Labs is the technology arm of Walmart with a major development center in Bangalore. ,"Python, PySpark, Flask, Microservices, Django",327608
Visa Consultant,https://www.instahyre.com/job-319005-visa-consultant-at-btw-visa-services-pune/,Pune,BTW Visa Services,Visa Assistance Made Easy,2011.0,200,"BTW Visa Services is a travel agency focusing on securing various types of visas with services like air ticketing, travel insurance, travel packages, and hotel booking to foster hassle-free experiences for clients. ",Customer Service,319005
Senior Project Manager,https://www.instahyre.com/job-328310-senior-project-manager-at-nielsen-bangalore/,Bangalore,Nielsen,"What people watch, listen to and buy",1923.0,1000,"Nielsen is a global IT & Services company that offers measurement and data analytics related solutions of consumers & markets worldwide. It specializes in TV, Radio, CPG & Retail, Books & DVDs, etc.","Market Research, Power BI, Project Management, SPSS, Business Analysis",328310
React Native Developer,https://www.instahyre.com/job-317939-react-native-developer-at-games24x7-bangalore/,Bangalore,Games24x7,The Science of Gaming,2006.0,200,"Games24x7 is an onine gaming company that created RummyCircle, India's most popular card game. Offers an online multi-player skilled card game in popular formats for free and for cash. ","React Native, JavaScript, HTML, CSS, React.js",317939
Data Engineer II,https://www.instahyre.com/job-326728-data-engineer-ii-at-wayfair-bangalore/,Bangalore,Wayfair,Creating a feeling of home,2002.0,1000,"Wayfair is the online destination for the home and a pure-play online retailer that offers a wide range of home goods and furniture products for the bedroom, living room, kitchen and dining, bathroom, and more. ","Data Analysis, Data Streaming, Data Warehousing, ETL, Search, Hive, Kafka, Spark, SQL",326728
Sr. Data Analyst,https://www.instahyre.com/job-330025-sr-data-analyst-at-broadridge-bangalore/,Bangalore,Broadridge,Ready for next,1962.0,1000,"Broadridge is a financial services organization that provides services related to Data & Analytics, Communication, Technology, and operations, etc.","Power BI, Data Visualization, DAX, SQL, Data Analysis",330025
Senior Java Developer,https://www.instahyre.com/job-330046-senior-java-developer-at-fraank-systems-bangalore/,Bangalore,Fraank Systems,We maximize the business growth,2010.0,50,"Fraank Systems is a next-gen global technology company that is helping businesses to grow and thrive in the digital age by providing app development, digital transformation, cloud and AI solutions, and more. ","Kafka, gRPC, Java, Docker, Kubernetes",330046
Engineering Manager,https://www.instahyre.com/job-330015-engineering-manager-at-spare-gurgaon/,Gurgaon,Spare,Empowering innovative businesses through open banking,2018.0,10,"Spare is a fin-tech firm in the Middle East, democratizing finance and banking sector by offering open banking services that connect banks and third parties with their customers' real-time financial data securely. ","C#, ASP.NET, .NET",330015
Senior Development Manager,https://www.instahyre.com/job-121019-senior-development-manager-at-amazon-work-from-home/,Work From Home,Amazon,Earth's most customer-centric company,1994.0,1000,"Amazon is the world's largest online retailer. The company has been referred to as ""one of the most influential economic and cultural forces in the world"", as well as the world's most valuable brand. ",Java,121019
Staff Software Engineer,https://www.instahyre.com/job-310644-staff-software-engineer-at-one-2-bangalore/,Bangalore,One,Helping people achieve financial progress,2022.0,200,"One is a fin-tech company partnering with Coastal Community Bank to provide a comprehensive range of online banking services to cater to the diverse transactional requirements of users, all on a single platform. ","C++, Golang, Java, Node.js, Python",310644
SDE II,https://www.instahyre.com/job-202998-sde-ii-at-kutumb-bangalore/,Bangalore,Kutumb,Original Indian online community app,2020.0,50,"Kutumb is an Indian community app. Wherein for every registered community it acts as a full-fledged social network platform, where members can browse content, explore, connect, and communicate with each other. ","Golang, Java, Kafka, MySQL, Node.js, PostgreSQL, Python",202998
